product_clean,meddra_pt,a,expected,prr,prr_lower,prr_upper,chi2,prr_signal,ror,ror_lower,ror_upper,ror_signal,ebgm,eb05,eb95,gps_signal,ic,ic025,ic975,bcpnn_signal,n_methods,validation_status,validation_note
HYDROXYCUT CAFFEINE-FREE CAPLETS,Liver Function Test Abnormal,12,0.418509418509419,29.3386773547094,18.1295047746599,47.4782957186368,296.766453479434,TRUE,42.4121489910964,21.6866183840213,82.9447150399579,TRUE,4.84175591926192,4.04882388786263,5.44303676348475,TRUE,3.76648976967586,3.21218900009192,4.32079053925979,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT REGULAR DRINK MIX SACHETS,Emotional Distress,12,0.108783783783784,115.753408417309,78.275238494166,171.176119268202,1199.55006017978,TRUE,264.675275144383,112.7817235447,621.1378853861,TRUE,6.78250638624019,5.9895743548409,7.38378723046303,TRUE,4.3598543544775,3.80555358489356,4.91415512406143,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Drug Dependence,12,2.13415233415233,5.84834581019078,3.30373438658711,10.3528748722773,41.6654823687555,TRUE,6.22608235035723,3.49689904247203,11.0852789750621,TRUE,2.49228599347938,1.69935396208009,3.09356683770221,TRUE,2.24651741009857,1.69221664051464,2.80081817968251,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
KRATOM,Seizure,12,1.28214578214578,10.0607906944541,5.62812415870903,17.9845906990138,82.3701509668228,TRUE,10.7178366142169,5.96210350309424,19.2670290996176,TRUE,3.22724920198862,2.43431717058933,3.82853004621146,TRUE,2.81024083351179,2.25594006392785,3.36454160309572,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
NUTRAFOL WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Hepatic Enzyme Increased,12,1.13022113022113,10.8223801065719,6.33456964563503,18.4896398213619,96.4658073098099,TRUE,12.6485196599865,6.94346112196205,23.0411097259598,TRUE,3.40915742870924,2.61622539730995,4.01043827293208,TRUE,2.93878851867078,2.38448774908684,3.49308928825471,TRUE,4,Emerging,Hepatic enzyme signals emerging 2025; pre-regulatory detection
OAD WOMEN'S MINIGELS COMPLETE MULTIVITAMIN,Foreign Body,12,0.474426699426699,25.5094701092872,18.6851157086439,34.8262796657762,263.67977527962,TRUE,79.8313321898228,29.2407555234887,217.950647481815,TRUE,4.66095704420915,3.86802501280985,5.26223788843198,TRUE,3.68123062083207,3.12692985124814,4.23553139041601,TRUE,4,,
OXYELITE PRO,Chromaturia,12,0.727272727272727,16.9305555555556,9.96515399642819,28.7646042923667,161.299185394104,TRUE,20.3909117758744,11.0769542498379,37.5364268618858,TRUE,4.04497430005608,3.25204226865679,4.64625514427892,TRUE,3.34840030624855,2.79409953666462,3.90270107583249,TRUE,4,Validated,"2013 FDA recall, acute hepatitis outbreak (Hawaii cluster)"
PRESERVISION AREDS 2,Blindness Unilateral,12,0.925307125307125,16.2328489354512,8.60658462288779,30.6167191873568,123.022291003986,TRUE,16.9455645873205,9.01316094426198,31.8592068818943,TRUE,3.69767042637681,2.90473839497752,4.29895127059964,TRUE,3.13258336494243,2.57828259535849,3.68688413452637,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
PRESERVISION AREDS 2,Eye Haemorrhage,12,1.52014742014742,8.92806691449814,4.88634892399258,16.3128708304821,66.7447854115998,TRUE,9.36039679720165,5.13727014571165,17.0551724390436,TRUE,2.98165303262741,2.18872100122812,3.58293387685024,TRUE,2.6293956123644,2.07509484278046,3.18369638194833,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
REUMOFAN PLUS,Arthralgia,12,0.572522522522523,21.5054743184657,12.8293817315007,36.0489254541878,210.779290365504,TRUE,27.2246251928947,14.5537329486278,50.9271552192031,TRUE,4.38997169896827,3.59703966756898,4.99125254319111,TRUE,3.54284824574186,2.98854747615792,4.0971490153258,TRUE,4,,
REUMOFAN PLUS,Fatigue,12,2.1986895986896,5.48889722430608,3.29532595071213,9.14264421475036,40.8467030854154,TRUE,6.77020840706564,3.6381426462527,12.5986599020006,TRUE,2.44931137501843,1.65637934361913,3.05059221924126,TRUE,2.21159714115961,1.65729637157567,2.76589791074354,TRUE,4,,
SUPER BETA PROSTATE,Cystitis,12,1.96658476658477,6.91826086956522,3.77237132019436,12.6875987003557,47.3683534534594,TRUE,7.22286207889433,3.95803340164056,13.1807216657409,TRUE,2.61023887276155,1.81730684136226,3.21151971698438,TRUE,2.34134132197198,1.78704055238804,2.89564209155591,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
SUPER BETA PROSTATE P3 ADVANCED,Haemorrhage,12,2.96306306306306,4.11231771641328,2.3550223433048,7.18089025728526,25.0248141805557,TRUE,4.43941133937306,2.49807960791373,7.88940951990458,TRUE,2.01891861054541,1.22598657914612,2.62019945476824,TRUE,1.85180753023844,1.29750676065451,2.40610829982238,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
SUPER BETA PROSTATE P3 ADVANCED,Myocardial Infarction,12,3.28018018018018,3.70741258741259,2.12437345075112,6.47009973149754,20.9850999498036,TRUE,3.99730059140224,2.25056282796458,7.0997404824622,TRUE,1.87224751172695,1.07931548032765,2.47352835594978,TRUE,1.72540118843493,1.17110041885099,2.27970195801886,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Hepatic Enzyme Increased,11,1.14199426699427,9.8006324486364,5.58443792789051,17.2000114664267,77.7516179017663,TRUE,11.3469744057097,6.09937592893922,21.1093445729329,TRUE,3.26878904787078,2.43483529111279,3.89336400098013,TRUE,2.80811286608708,2.23020844745508,3.38601728471908,TRUE,4,Emerging,Hepatic enzyme signals emerging 2024; pre-regulatory detection
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Hospitalisation,11,1.48359950859951,7.5102672568355,4.28544636308422,13.1617828086644,55.7579622606058,TRUE,8.66598778004073,4.66422848592981,16.1011289284737,TRUE,2.89133317964697,2.05737942288898,3.51590813275632,TRUE,2.53544118299425,1.95753676436226,3.11334560162625,TRUE,4,Emerging,Hepatic enzyme signals emerging 2024; pre-regulatory detection
ALL DAY ENERGY GREENS,Abdominal Distension,11,2.76105651105651,4.02995391705069,2.26127304077657,7.18202900786136,22.1024453216079,TRUE,4.39664140643847,2.41012047359125,8.02053501832027,TRUE,1.99535432181761,1.16140056505962,2.61992927492696,TRUE,1.81822251419953,1.24031809556753,2.39612693283153,TRUE,4,,
ARBONNE ESSENTIALS CHOCOLATE PROTEIN SHAKE MIX,Hypersensitivity,11,0.95970515970516,11.5136682318132,7.64240959607393,17.3459109310715,99.4231978562237,TRUE,22.9738700792043,9.94096292031707,53.0933180866673,TRUE,3.51960671677386,2.68565296001587,4.14418166988321,TRUE,2.97788496201146,2.39998054337946,3.55578938064346,TRUE,4,,
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - CITRUS,Hypersensitivity,11,1.18820638820639,9.29854881723409,5.92484791659658,14.5932876798891,76.5105364049089,TRUE,15.5612743496475,7.24837179145187,33.4079523446318,TRUE,3.21157427817854,2.37762052142056,3.8361492312879,TRUE,2.76807066750932,2.19016624887732,3.34597508614131,TRUE,4,,
BALANCE OF NATURE WHOLE PRODUCE FRUITS,Hospitalisation,11,0.611793611793612,18.2336956521739,10.968225017508,30.3118924534649,162.435042665521,TRUE,25.4406089267838,12.8211165911519,50.4811400757569,TRUE,4.16888724024174,3.33493348348375,4.79346219335109,TRUE,3.37067295835269,2.7927685397207,3.94857737698469,TRUE,4,,
BALANCE OF NATURE WHOLE PRODUCE VEGGIES,Hospitalisation,11,0.581203931203931,19.1941504576659,11.6038135628258,31.749511468521,172.03673845036,TRUE,27.2919706227242,13.6598853681439,54.528397596125,TRUE,4.24284925306419,3.4088954963062,4.86742420617354,TRUE,3.41092329349453,2.83301887486254,3.98882771212653,TRUE,4,,
BENEFIBER WITH WHEAT DEXTRIN (NCH) (WHEAT DEXTRIN) POWDER,Death,11,3.07489762489762,3.60001746501958,2.0448021094255,6.33808312731407,18.4502886860389,TRUE,4.02032399829882,2.18353539530229,7.40221802040437,TRUE,1.84005293923435,1.00609918247636,2.4646278923437,TRUE,1.68566002833865,1.10775560970666,2.26356444697065,TRUE,4,Confounding,"Confounding by indication: taken for bowel conditions, reports bowel symptoms"
BURN,Vomiting,11,1.78574938574939,6.17554512834667,3.99296355930091,9.55114091722977,45.9655669908808,TRUE,10.6245802860954,4.83519582206244,23.3458396329309,TRUE,2.62395639677089,1.7900026400129,3.24853134988024,TRUE,2.33089472387684,1.75299030524485,2.90879914250884,TRUE,4,,
CENTRUM SILVER ULTRA WOMEN'S,Foreign Body Trauma,11,1.05454545454545,10.5287193973635,6.24549246594791,17.749430129461,86.5874888244182,TRUE,13.7763325490196,7.09565916026799,26.7469637724269,TRUE,3.38369061169181,2.54973685493382,4.00826556480116,TRUE,2.88706915469577,2.30916473606378,3.46497357332777,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CENTRUM SILVER ULTRA WOMENS MULTIMINERALS MULTIVITAMINS TABLET,Retching,11,1.58869778869779,7.02817049180328,3.97839511365641,12.4158559043817,50.7714813777929,TRUE,7.93016170023622,4.29960654901539,14.6263300781079,TRUE,2.79261015895607,1.95865640219809,3.41718511206543,TRUE,2.46095819045312,1.88305377182112,3.03886260908512,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
"CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS, MULTIVITAMINS TABLET",Foreign Body Trauma,11,1.77954545454545,6.23502127362768,3.58801526848421,10.8348174056163,43.766086461821,TRUE,7.32277012932833,3.91454352321238,13.6983947295542,TRUE,2.62897636253542,1.79502260577743,3.25355131564477,TRUE,2.33481577896949,1.75691136033749,2.91272019760149,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CENTRUM ULTRA WOMENS MULTIMINERALS MULTIVITAMINS TABLET,Dysphagia,11,1.27923832923833,8.63381142269102,5.50204545601267,13.5481795413248,69.9398810203781,TRUE,14.3960292580982,6.70614697230741,30.9038348332996,TRUE,3.10510151403166,2.27114775727367,3.72967646714101,TRUE,2.69230218329301,2.11439776466101,3.27020660192501,TRUE,4,,
CITRACAL MAXIMUM (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Foreign Body Trauma,11,2.41666666666667,4.58851224105461,2.61110339191545,8.06342814746334,27.7071054392949,TRUE,5.18534082175584,2.80767235934749,9.57653030570002,TRUE,2.18753309493153,1.35357933817355,2.81210804804089,TRUE,1.9792414398332,1.40133702120121,2.5571458584652,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
CITRACAL MAXIMUM(CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Choking,11,2.24520884520885,4.9063750479636,3.39144505351947,7.09801153531843,34.6876899948802,TRUE,10.7764476965661,4.29324981009787,27.0498643437143,TRUE,2.29368776883372,1.45973401207573,2.91826272194307,TRUE,2.06664604781527,1.48874162918327,2.64455046644727,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
CITRACAL PETITES,Pharyngeal Injury,11,0.647113022113022,18.4899688689035,10.0968303698913,33.8600269835673,151.174848265648,TRUE,20.0621215801643,10.805102566164,37.2498752170738,TRUE,4.08795457099241,3.25400081423442,4.71252952410176,TRUE,3.32555441264666,2.74764999401466,3.90345883127866,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
CITRACAL PETITES CHOLECALCIFEROL CALCIUM CITRATE FILM COATED TABLET,Choking,11,1.62153972153972,6.79413810987565,5.38208472985362,8.57666034130239,55.5550047109719,TRUE,32.3331250513854,8.2325515905366,126.98747940921,TRUE,2.7630962245254,1.92914246776741,3.38767117763475,TRUE,2.43845026562921,1.86054584699722,3.01635468426121,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
CITRACAL PETITES(CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Choking,11,1.37207207207207,8.029764841309,7.84312959177902,8.22084126651502,69.3945173876189,TRUE,161.673189180301,9.52551767894537,2744.02095305578,TRUE,3.00405403908187,2.17010028232389,3.62862899219123,TRUE,2.61892597839027,2.04102155975827,3.19683039702227,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
HYDROXYCUT,Alanine Aminotransferase Increased,11,1.67708845208845,6.68964612385665,3.75037227943762,11.9325128088727,47.040453202779,TRUE,7.37180369509637,4.02474903870785,13.5023300077571,TRUE,2.71451096921368,1.88055721245569,3.33908592232303,TRUE,2.40116193263882,1.82325751400683,2.97906635127082,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT CAFFEINE-FREE CAPLETS,Emotional Distress,11,0.207207207207207,55.4545454545455,33.0135893718651,93.149720163146,514.36689201041,TRUE,78.0601432814957,39.0372905806343,156.091416143273,TRUE,5.72942793819417,4.89547418143619,6.35400289130353,TRUE,4.02335707351549,3.44545265488349,4.60126149214749,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT CAFFEINE-FREE CAPLETS,Pain,11,1.52743652743653,7.23840345199569,4.36770464697603,11.9958854292353,54.8446925271737,TRUE,9.86852411221445,4.98480389525452,19.5369306796743,TRUE,2.84933112001464,2.01537736325666,3.473906073124,TRUE,2.50390520708226,1.92600078845026,3.08180962571425,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT HARDCORE CAPSULES,Myalgia,11,0.976330876330876,11.5865968903402,6.51932415404359,20.5925068806362,93.8484043939832,TRUE,13.0549807203601,7.06578873535144,24.1208063236124,TRUE,3.49483576620224,2.66088200944425,4.11941071931159,TRUE,2.96154586057653,2.38364144194453,3.53945027920853,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Cardiac Disorder,11,2.0013104013104,5.66873459675363,3.13508593396911,10.2499748348998,36.5572861106785,TRUE,6.07565354330709,3.33551954224503,11.0668114849223,TRUE,2.45956812761549,1.62561437085751,3.08414308072485,TRUE,2.20087785549767,1.62297343686568,2.77878227412967,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT WITH EPHEDRA,Emotional Distress,11,0.145045045045045,79.2402597402597,49.1642607243106,127.715105875659,743.529414740722,TRUE,131.619617083947,61.8844247883332,279.936731424396,TRUE,6.24307503444797,5.40912127768998,6.86764998755732,TRUE,4.15609014003022,3.57818572139823,4.73399455866222,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Cardiomegaly,11,0.297788697788698,52.7520792079208,26.1341100129645,106.480835175879,352.702094938947,TRUE,55.48319505693,27.4630411085354,112.091917335717,TRUE,5.20687077129604,4.37291701453805,5.83144572440539,TRUE,3.84948336592453,3.27157894729254,4.42738778455653,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
OCUVITE ADULT 50+,Macular Degeneration,11,0.407432432432432,27.9982778415614,16.1133228934469,48.6494044262015,251.879581340142,TRUE,34.4472501505815,18.0800775283756,65.6309709443677,TRUE,4.75500393663588,3.9210501798779,5.37957888974524,TRUE,3.66369982714588,3.08579540851389,4.24160424577788,TRUE,4,,
OMEGAPLEX,Abdominal Pain,11,2.16568386568387,5.10569987629651,2.98124236818863,8.74406304733048,33.2765200219707,TRUE,6.20099750052251,3.26618377168834,11.7728739989452,TRUE,2.34570741989745,1.51175366313947,2.97028237300681,TRUE,2.10905626057146,1.53115184193946,2.68696067920345,TRUE,4,,
ONE A DAY WOMEN'S,Retching,11,2.9039312039312,3.83703677130045,2.14525087164563,6.86299741391916,20.2242083968279,TRUE,4.15226407109607,2.28194618030099,7.55552302896166,TRUE,1.92257545480049,1.08862169804251,2.54715040790985,TRUE,1.75636007671535,1.17845565808335,2.33426449534735,TRUE,4,,
ONE A DAY WOMENS 50 PLUS HEALTHY ADVANTAGE,Choking,11,2.36994266994267,4.64804957633353,3.1653394739091,6.82529158156095,31.8770566932517,TRUE,9.50840785216496,3.91650744364201,23.0842967067206,TRUE,2.21569577040252,1.38174201364453,2.84027072351187,TRUE,2.00254003818584,1.42463561955385,2.58044445681784,TRUE,4,,
OXYELITE PRO,Alanine Aminotransferase Increased,11,0.784602784602785,14.3258547008547,8.21430376965605,24.9844805676811,121.692445567506,TRUE,17.0562333484333,9.07892142402266,32.0429137393405,TRUE,3.81013123890199,2.976177482144,4.43470619201134,TRUE,3.16223962720081,2.58433520856882,3.74014404583281,TRUE,4,Validated,"2013 FDA recall, acute hepatitis outbreak (Hawaii cluster)"
PLEXUS BIO CLEANSE,Abdominal Pain Upper,11,1.99213759213759,5.54637896825397,3.29544101389365,9.33481119212735,37.945283435291,TRUE,7.11370857095628,3.66872406421504,13.7935829314882,TRUE,2.46619474664937,1.63224098989138,3.09076969975872,TRUE,2.20617823359609,1.62827381496409,2.78408265222809,TRUE,4,,
PLEXUS SLIM,Heart Rate Increased,11,2.89082719082719,3.82583443925967,2.19070413812473,6.6814175871119,20.7040441318768,TRUE,4.36355515586327,2.35054314664684,8.10051652335046,TRUE,1.92909966069987,1.09514590394188,2.55367461380922,TRUE,1.76192469492854,1.18402027629654,2.33982911356053,TRUE,4,,
PRESERVISION AREDS 2,International Normalised Ratio Increased,11,2.75939803439803,4.19695453245639,2.28619212226212,7.70470126984658,22.1543291777166,TRUE,4.41701814447794,2.41706301678357,8.07180001231813,TRUE,1.99622106444461,1.16226730768663,2.62079601755397,TRUE,1.81895641275998,1.24105199412799,2.39686083139198,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
PRESERVISION AREDS 2 FORMULA SOFT GELS,Blindness Unilateral,11,0.495331695331695,27.3913580246914,14.265182577509,52.595646102683,204.110823180839,TRUE,29.0005735664099,15.0796448938065,55.7727501611249,TRUE,4.47336505554923,3.63941129879125,5.09794000865859,TRUE,3.53031266552419,2.95240824689219,4.10821708415618,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Fall,11,1.38460278460278,8.12770543059223,4.55990993848945,14.4870395375313,60.7373542525201,TRUE,9.0133482188166,4.90836993607856,16.5514105847021,TRUE,2.99094110760525,2.15698735084727,3.61551606071461,TRUE,2.60930147557163,2.03139705693963,3.18720589420363,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Condition Aggravated,11,0.361486486486487,31.4741935483871,18.3397890170203,54.0150630196444,286.556102782335,TRUE,40.3458177278402,20.8966360571092,77.8969879974688,TRUE,4.92748322820833,4.09352947145034,5.55205818131768,TRUE,3.7386618848271,3.16075746619511,4.3165663034591,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
REUMOFAN PLUS,Muscle Spasms,11,0.803562653562654,13.9134425889431,8.09475829180153,23.9147208227179,118.692113357209,TRUE,17.2745272351542,9.07122875520874,32.8962370204518,TRUE,3.77569666358849,2.9417429068305,4.40027161669784,TRUE,3.14110203078855,2.56319761215655,3.71900644942054,TRUE,4,,
